Temperature,Dew Point,Humidity,Wind Speed,Wind Gust,Pressure,Precip,Condition
13.0,13.0,100.0,9.0,0.0,749.07,0.0,Mostly Cloudy
13.0,12.0,94.0,13.0,0.0,749.07,0.0,Mostly Cloudy
13.0,12.0,94.0,4.0,0.0,748.82,0.0,Mostly Cloudy
13.0,13.0,100.0,6.0,0.0,748.57,0.0,Mostly Cloudy
13.0,12.0,94.0,11.0,0.0,749.31,0.0,Cloudy
13.0,12.0,94.0,7.0,0.0,749.81,0.0,Cloudy
14.0,12.0,88.0,0.0,0.0,750.05,0.0,Mostly Cloudy
15.0,12.0,82.0,7.0,0.0,750.79,0.0,Mostly Cloudy
17.0,11.0,68.0,4.0,0.0,750.79,0.0,Mostly Cloudy
17.0,12.0,72.0,7.0,0.0,750.55,0.0,Mostly Cloudy
20.0,11.0,56.0,7.0,0.0,750.05,0.0,Mostly Cloudy
21.0,11.0,53.0,13.0,0.0,749.81,0.0,Mostly Cloudy
17.0,13.0,77.0,17.0,0.0,749.56,0.0,Light Rain
17.0,14.0,82.0,9.0,0.0,749.31,0.0,Light Rain with Thunder
15.0,11.0,77.0,19.0,0.0,749.31,0.0,Light Rain with Thunder
15.0,12.0,82.0,11.0,0.0,749.31,0.0,Light Rain with Thunder
15.0,12.0,82.0,0.0,0.0,748.57,0.0,Cloudy
16.0,12.0,77.0,7.0,0.0,748.82,0.0,Mostly Cloudy
15.0,12.0,82.0,7.0,0.0,749.31,0.0,Thunder
15.0,12.0,82.0,7.0,0.0,749.31,0.0,Thunder
14.0,13.0,94.0,11.0,0.0,749.31,0.0,Mostly Cloudy
15.0,12.0,82.0,9.0,0.0,750.55,0.0,Mostly Cloudy
15.0,11.0,77.0,4.0,0.0,751.54,0.0,Cloudy
16.0,10.0,68.0,13.0,0.0,751.78,0.0,Cloudy
14.0,13.0,94.0,7.0,0.0,752.03,0.0,Cloudy
14.0,13.0,94.0,0.0,0.0,751.78,0.0,Mostly Cloudy
13.0,13.0,100.0,0.0,0.0,751.29,0.0,Mostly Cloudy
13.0,12.0,94.0,0.0,0.0,750.79,0.0,Mostly Cloudy
12.0,12.0,100.0,0.0,0.0,750.3,0.0,Mostly Cloudy
12.0,12.0,100.0,0.0,0.0,750.05,0.0,Mostly Cloudy
11.0,11.0,100.0,6.0,0.0,750.55,0.0,Mostly Cloudy
12.0,11.0,94.0,13.0,0.0,750.79,0.0,Cloudy
14.0,12.0,88.0,7.0,0.0,751.29,0.0,Mostly Cloudy
15.0,11.0,77.0,7.0,0.0,751.54,0.0,Mostly Cloudy
17.0,10.0,63.0,6.0,0.0,751.29,0.0,Mostly Cloudy
19.0,11.0,60.0,7.0,0.0,751.04,0.0,Mostly Cloudy
19.0,11.0,60.0,13.0,0.0,751.04,0.0,Cloudy
20.0,12.0,60.0,13.0,0.0,750.55,0.0,Cloudy
17.0,12.0,72.0,37.0,0.0,750.05,0.0,Cloudy / Windy
15.0,14.0,94.0,31.0,0.0,750.05,0.0,T-Storm
14.0,14.0,100.0,7.0,0.0,750.05,0.0,Light Rain with Thunder
17.0,14.0,82.0,6.0,0.0,749.56,0.0,Cloudy
18.0,13.0,73.0,0.0,0.0,749.56,0.0,Cloudy
19.0,11.0,60.0,6.0,0.0,749.07,0.0,Cloudy
19.0,12.0,64.0,15.0,0.0,748.57,0.0,Cloudy
19.0,11.0,60.0,17.0,0.0,748.57,0.0,Cloudy
17.0,12.0,72.0,9.0,0.0,748.82,0.0,Light Rain
17.0,12.0,72.0,9.0,0.0,748.82,0.0,Cloudy
16.0,14.0,88.0,0.0,0.0,749.56,0.0,Light Rain
16.0,13.0,82.0,17.0,0.0,749.81,0.0,Cloudy
15.0,14.0,94.0,9.0,0.0,750.05,0.0,Cloudy
14.0,14.0,100.0,9.0,0.0,750.05,0.0,Cloudy
14.0,14.0,100.0,9.0,0.0,749.81,0.0,Mostly Cloudy
14.0,14.0,100.0,17.0,0.0,749.56,0.0,Mostly Cloudy
14.0,13.0,94.0,9.0,0.0,748.82,0.0,Mostly Cloudy
14.0,13.0,94.0,11.0,0.0,748.32,0.0,Mostly Cloudy
14.0,13.0,94.0,13.0,0.0,747.83,0.0,Mostly Cloudy
13.0,13.0,100.0,11.0,0.0,748.08,0.0,Light Rain
13.0,13.0,100.0,7.0,0.0,748.08,0.0,Light Rain
13.0,13.0,100.0,9.0,0.0,747.83,0.0,Light Rain
13.0,13.0,100.0,9.0,0.0,748.08,0.0,Light Rain
13.0,13.0,100.0,13.0,0.0,748.08,0.0,Light Rain
14.0,14.0,100.0,19.0,0.0,748.57,0.0,Light Rain
14.0,14.0,100.0,19.0,0.0,748.57,0.0,Light Rain
16.0,15.0,94.0,19.0,0.0,748.82,0.0,Mist
16.0,15.0,94.0,15.0,0.0,748.57,0.0,Mist
16.0,14.0,88.0,7.0,0.0,748.57,0.0,Mist
16.0,14.0,88.0,9.0,0.0,748.57,0.0,Light Rain
15.0,15.0,100.0,20.0,0.0,748.82,0.0,Mist
15.0,15.0,100.0,22.0,0.0,748.82,0.0,Light Rain
14.0,14.0,100.0,19.0,0.0,749.07,0.0,Light Rain
15.0,14.0,94.0,9.0,0.0,749.07,0.0,Light Rain
15.0,15.0,100.0,6.0,0.0,748.57,0.0,Cloudy
16.0,15.0,94.0,7.0,0.0,748.57,0.0,Cloudy
16.0,15.0,94.0,20.0,0.0,748.08,0.0,Cloudy
15.0,15.0,100.0,15.0,0.0,748.08,0.0,Light Rain
15.0,14.0,94.0,6.0,0.0,748.08,0.0,Mist
15.0,14.0,94.0,6.0,0.0,748.08,0.0,Cloudy
15.0,15.0,100.0,6.0,0.0,748.08,0.0,Cloudy
16.0,13.0,82.0,9.0,0.0,748.32,0.0,Cloudy
15.0,12.0,82.0,13.0,0.0,748.57,0.0,Cloudy
15.0,12.0,82.0,13.0,0.0,749.07,0.0,Cloudy
14.0,11.0,82.0,15.0,0.0,749.56,0.0,Cloudy
14.0,12.0,88.0,15.0,0.0,750.05,0.0,Cloudy
14.0,12.0,88.0,15.0,0.0,750.55,0.0,Mostly Cloudy
14.0,12.0,88.0,19.0,0.0,750.55,0.0,Cloudy
13.0,13.0,100.0,0.0,0.0,750.05,0.0,Cloudy
13.0,13.0,100.0,4.0,0.0,749.81,0.0,Cloudy
12.0,12.0,100.0,0.0,0.0,749.56,0.0,Cloudy
13.0,12.0,94.0,0.0,0.0,749.07,0.0,Cloudy
13.0,12.0,94.0,13.0,0.0,749.31,0.0,Mostly Cloudy
13.0,13.0,100.0,13.0,0.0,749.81,0.0,Cloudy
13.0,12.0,94.0,0.0,0.0,750.05,0.0,Light Rain
13.0,13.0,100.0,7.0,0.0,750.3,0.0,Light Rain
13.0,13.0,100.0,9.0,0.0,750.55,0.0,Cloudy
13.0,13.0,100.0,9.0,0.0,750.79,0.0,Mist
13.0,13.0,100.0,13.0,0.0,750.79,0.0,Mist
13.0,13.0,100.0,19.0,0.0,751.04,0.0,Light Rain
13.0,13.0,100.0,7.0,0.0,751.29,0.0,Light Rain
14.0,12.0,88.0,6.0,0.0,751.29,0.0,Mist
14.0,12.0,88.0,6.0,0.0,751.29,0.0,Mist
15.0,12.0,82.0,24.0,0.0,751.29,0.0,Cloudy
17.0,12.0,72.0,28.0,0.0,751.04,0.0,Mostly Cloudy
17.0,11.0,68.0,22.0,0.0,750.55,0.0,Mostly Cloudy
17.0,11.0,68.0,13.0,0.0,750.3,0.0,Mostly Cloudy
16.0,12.0,77.0,7.0,0.0,750.55,0.0,Mostly Cloudy
17.0,11.0,68.0,20.0,0.0,750.05,0.0,Rain
16.0,14.0,88.0,11.0,0.0,749.56,0.0,Cloudy
17.0,12.0,72.0,20.0,0.0,749.31,0.0,Light Rain
16.0,12.0,77.0,15.0,0.0,749.07,0.0,Light Rain
19.0,11.0,60.0,19.0,0.0,748.82,0.0,Mostly Cloudy
20.0,11.0,56.0,22.0,0.0,748.57,0.0,Mostly Cloudy
19.0,10.0,56.0,22.0,0.0,748.32,0.0,Mostly Cloudy
18.0,11.0,64.0,28.0,0.0,748.08,0.0,Mostly Cloudy
17.0,10.0,63.0,22.0,0.0,749.07,0.0,Mostly Cloudy
15.0,12.0,82.0,20.0,0.0,749.81,0.0,T-Storm
13.0,13.0,100.0,0.0,0.0,749.81,0.0,Light Rain with Thunder
14.0,13.0,94.0,9.0,0.0,750.05,0.0,Light Rain with Thunder
14.0,13.0,94.0,9.0,0.0,750.3,0.0,Thunder
14.0,12.0,88.0,9.0,0.0,750.3,0.0,T-Storm
13.0,13.0,100.0,9.0,0.0,750.79,0.0,Light Rain with Thunder
13.0,13.0,100.0,6.0,0.0,751.04,0.0,T-Storm
13.0,12.0,94.0,7.0,0.0,751.54,0.0,T-Storm
12.0,12.0,100.0,7.0,0.0,751.54,0.0,Light Rain with Thunder
13.0,12.0,94.0,15.0,0.0,751.78,0.0,Haze
12.0,12.0,100.0,7.0,0.0,751.78,0.0,Rain
12.0,12.0,100.0,0.0,0.0,751.54,0.0,Rain
12.0,12.0,100.0,13.0,0.0,751.29,0.0,Light Rain
11.0,11.0,100.0,6.0,0.0,750.55,0.0,Mostly Cloudy
11.0,11.0,100.0,0.0,0.0,750.05,0.0,Partly Cloudy
11.0,11.0,100.0,0.0,0.0,750.05,0.0,Partly Cloudy
11.0,11.0,100.0,7.0,0.0,750.55,0.0,Mostly Cloudy
11.0,11.0,100.0,0.0,0.0,750.55,0.0,Mostly Cloudy
12.0,11.0,94.0,0.0,0.0,751.04,0.0,Mostly Cloudy
14.0,11.0,82.0,11.0,0.0,751.54,0.0,Partly Cloudy
14.0,12.0,88.0,6.0,0.0,751.78,0.0,Mostly Cloudy
17.0,12.0,72.0,11.0,0.0,752.03,0.0,Mostly Cloudy
18.0,11.0,64.0,6.0,0.0,752.03,0.0,Mostly Cloudy
20.0,11.0,56.0,11.0,0.0,751.54,0.0,Mostly Cloudy
19.0,11.0,60.0,17.0,0.0,751.04,0.0,Mostly Cloudy
19.0,12.0,64.0,17.0,0.0,750.79,0.0,Light Rain with Thunder
15.0,12.0,82.0,22.0,0.0,751.04,0.0,T-Storm
15.0,11.0,77.0,13.0,0.0,750.55,0.0,Light Rain with Thunder
16.0,13.0,82.0,7.0,0.0,749.81,0.0,Cloudy
16.0,13.0,82.0,6.0,0.0,749.81,0.0,Mostly Cloudy
17.0,13.0,77.0,7.0,0.0,749.31,0.0,Mostly Cloudy
16.0,12.0,77.0,4.0,0.0,750.05,0.0,Light Rain
16.0,12.0,77.0,4.0,0.0,750.05,0.0,Light Rain
15.0,14.0,94.0,0.0,0.0,750.3,0.0,Light Rain
14.0,14.0,100.0,9.0,0.0,750.79,0.0,Mostly Cloudy
14.0,13.0,94.0,11.0,0.0,751.29,0.0,Mostly Cloudy
13.0,13.0,100.0,11.0,0.0,752.03,0.0,Mostly Cloudy
12.0,12.0,100.0,0.0,0.0,752.28,0.0,Partly Cloudy
13.0,12.0,94.0,0.0,0.0,752.52,0.0,Mostly Cloudy
12.0,12.0,100.0,6.0,0.0,752.28,0.0,Mostly Cloudy
13.0,13.0,100.0,7.0,0.0,752.03,0.0,Mostly Cloudy
12.0,12.0,100.0,7.0,0.0,751.54,0.0,Mostly Cloudy
11.0,11.0,100.0,0.0,0.0,751.29,0.0,Partly Cloudy
11.0,11.0,100.0,9.0,0.0,751.04,0.0,Partly Cloudy
10.0,10.0,100.0,0.0,0.0,751.04,0.0,Partly Cloudy
10.0,10.0,100.0,0.0,0.0,751.54,0.0,Partly Cloudy
13.0,12.0,94.0,7.0,0.0,752.28,0.0,Partly Cloudy
15.0,11.0,77.0,0.0,0.0,752.28,0.0,Partly Cloudy
16.0,11.0,72.0,0.0,0.0,752.03,0.0,Fair
18.0,11.0,64.0,4.0,0.0,752.03,0.0,Fair
19.0,10.0,56.0,6.0,0.0,751.54,0.0,Fair
21.0,11.0,53.0,4.0,0.0,751.29,0.0,Partly Cloudy
22.0,12.0,53.0,9.0,0.0,750.79,0.0,Mostly Cloudy
21.0,11.0,53.0,6.0,0.0,750.05,0.0,Mostly Cloudy
19.0,12.0,64.0,30.0,0.0,749.81,0.0,Mostly Cloudy
19.0,11.0,60.0,22.0,0.0,749.07,0.0,Mostly Cloudy
19.0,9.0,52.0,13.0,0.0,749.07,0.0,Mostly Cloudy
18.0,11.0,64.0,6.0,0.0,749.07,0.0,Cloudy
17.0,12.0,72.0,22.0,0.0,750.05,0.0,T-Storm
15.0,13.0,88.0,26.0,0.0,750.05,0.0,T-Storm
14.0,14.0,100.0,11.0,0.0,750.05,0.0,T-Storm
14.0,14.0,100.0,11.0,0.0,750.79,0.0,Light Rain with Thunder
14.0,12.0,88.0,7.0,0.0,751.04,0.0,Cloudy
14.0,12.0,88.0,0.0,0.0,751.04,0.0,Mostly Cloudy
14.0,13.0,94.0,7.0,0.0,751.54,0.0,Mostly Cloudy
13.0,13.0,100.0,0.0,0.0,751.78,0.0,Mostly Cloudy
13.0,13.0,100.0,0.0,0.0,751.78,0.0,Mostly Cloudy
13.0,12.0,94.0,0.0,0.0,751.04,0.0,Mostly Cloudy
11.0,11.0,100.0,0.0,0.0,750.79,0.0,Partly Cloudy
11.0,10.0,94.0,6.0,0.0,750.3,0.0,Fair
10.0,10.0,100.0,0.0,0.0,750.05,0.0,Mist
10.0,10.0,100.0,7.0,0.0,750.05,0.0,Mist
9.0,9.0,100.0,0.0,0.0,750.05,0.0,Fair
9.0,9.0,100.0,0.0,0.0,750.05,0.0,Mist
10.0,10.0,100.0,0.0,0.0,750.05,0.0,Haze
11.0,11.0,100.0,0.0,0.0,750.55,0.0,Fair
16.0,10.0,68.0,0.0,0.0,750.79,0.0,Partly Cloudy
19.0,10.0,56.0,0.0,0.0,750.55,0.0,Partly Cloudy
20.0,12.0,60.0,7.0,0.0,750.3,0.0,Partly Cloudy
21.0,10.0,49.0,17.0,0.0,749.81,0.0,Partly Cloudy
22.0,8.0,41.0,9.0,0.0,749.31,0.0,Partly Cloudy
22.0,7.0,38.0,6.0,0.0,748.57,0.0,Partly Cloudy
24.0,6.0,31.0,17.0,0.0,748.08,0.0,Partly Cloudy
24.0,4.0,27.0,19.0,0.0,747.58,0.0,Partly Cloudy
21.0,11.0,53.0,28.0,0.0,747.58,0.0,Partly Cloudy
21.0,11.0,53.0,22.0,0.0,747.83,0.0,Rain
15.0,14.0,94.0,20.0,0.0,748.08,0.0,Rain
16.0,13.0,82.0,20.0,0.0,748.32,0.0,Light Rain
16.0,13.0,82.0,20.0,0.0,748.32,0.0,Light Rain
16.0,12.0,77.0,9.0,0.0,748.82,0.0,Mostly Cloudy
16.0,13.0,82.0,11.0,0.0,749.07,0.0,Mostly Cloudy
16.0,12.0,77.0,0.0,0.0,749.81,0.0,Mostly Cloudy
16.0,10.0,68.0,17.0,0.0,750.55,0.0,Mostly Cloudy
15.0,10.0,72.0,7.0,0.0,750.55,0.0,Partly Cloudy
14.0,10.0,77.0,0.0,0.0,750.79,0.0,Partly Cloudy
14.0,9.0,72.0,0.0,0.0,750.55,0.0,Partly Cloudy
14.0,10.0,77.0,0.0,0.0,750.3,0.0,Partly Cloudy
11.0,10.0,94.0,0.0,0.0,750.05,0.0,Fair
10.0,9.0,94.0,0.0,0.0,750.3,0.0,Fair
9.0,9.0,100.0,11.0,0.0,750.3,0.0,Fair
10.0,9.0,94.0,0.0,0.0,750.55,0.0,Fair
10.0,10.0,100.0,0.0,0.0,750.55,0.0,Partly Cloudy
14.0,10.0,77.0,0.0,0.0,750.79,0.0,Fair
17.0,11.0,68.0,0.0,0.0,751.04,0.0,Fair
19.0,12.0,64.0,7.0,0.0,751.04,0.0,Fair
20.0,11.0,56.0,13.0,0.0,751.04,0.0,Partly Cloudy
21.0,9.0,46.0,9.0,0.0,750.79,0.0,Partly Cloudy
22.0,8.0,41.0,11.0,0.0,750.55,0.0,Partly Cloudy
22.0,9.0,43.0,4.0,0.0,749.81,0.0,Mostly Cloudy
20.0,11.0,56.0,9.0,0.0,749.56,0.0,Cloudy
17.0,10.0,63.0,15.0,0.0,749.81,0.0,Light Rain
17.0,13.0,77.0,24.0,0.0,749.31,0.0,Cloudy
17.0,13.0,77.0,26.0,0.0,749.31,0.0,Cloudy
18.0,12.0,68.0,9.0,0.0,749.07,0.0,Cloudy
18.0,12.0,68.0,9.0,0.0,749.07,0.0,Cloudy
17.0,12.0,72.0,6.0,0.0,749.31,0.0,Mostly Cloudy
16.0,11.0,72.0,4.0,0.0,750.05,0.0,Mostly Cloudy
16.0,12.0,77.0,7.0,0.0,750.55,0.0,Mostly Cloudy
15.0,12.0,82.0,9.0,0.0,750.79,0.0,Cloudy
13.0,12.0,94.0,7.0,0.0,751.04,0.0,Fair
13.0,12.0,94.0,0.0,0.0,751.04,0.0,Fair
12.0,11.0,94.0,0.0,0.0,751.54,0.0,Fair
11.0,11.0,100.0,0.0,0.0,750.55,0.0,Fair
11.0,11.0,100.0,6.0,0.0,750.3,0.0,Fair
11.0,10.0,94.0,0.0,0.0,750.05,0.0,Fair
9.0,9.0,100.0,7.0,0.0,750.05,0.0,Fair
9.0,8.0,93.0,0.0,0.0,750.3,0.0,Partly Cloudy
10.0,10.0,100.0,0.0,0.0,750.55,0.0,Mist
12.0,12.0,100.0,0.0,0.0,750.79,0.0,Mist
12.0,12.0,100.0,0.0,0.0,751.04,0.0,Mist
14.0,13.0,94.0,0.0,0.0,751.29,0.0,Mist
17.0,13.0,77.0,0.0,0.0,751.29,0.0,Mist
18.0,13.0,73.0,4.0,0.0,751.29,0.0,Fair
20.0,12.0,60.0,11.0,0.0,750.55,0.0,Fair
21.0,11.0,53.0,11.0,0.0,750.3,0.0,Partly Cloudy
22.0,11.0,50.0,17.0,0.0,749.56,0.0,Partly Cloudy
22.0,10.0,46.0,20.0,0.0,748.57,0.0,Mostly Cloudy
23.0,8.0,38.0,15.0,0.0,747.83,0.0,Mostly Cloudy
20.0,11.0,56.0,20.0,0.0,747.83,0.0,Mostly Cloudy
18.0,11.0,64.0,19.0,0.0,747.83,0.0,Mostly Cloudy
18.0,11.0,64.0,15.0,0.0,748.08,0.0,Mostly Cloudy
17.0,10.0,63.0,7.0,0.0,748.82,0.0,Mostly Cloudy
15.0,12.0,82.0,11.0,0.0,749.56,0.0,Mostly Cloudy
14.0,12.0,88.0,6.0,0.0,750.05,0.0,Partly Cloudy
14.0,12.0,88.0,0.0,0.0,750.55,0.0,Fair
14.0,12.0,88.0,6.0,0.0,750.3,0.0,Partly Cloudy
13.0,11.0,88.0,0.0,0.0,749.81,0.0,Partly Cloudy
12.0,12.0,100.0,6.0,0.0,749.56,0.0,Partly Cloudy
11.0,11.0,100.0,0.0,0.0,749.31,0.0,Partly Cloudy
11.0,11.0,100.0,0.0,0.0,749.31,0.0,Partly Cloudy
12.0,11.0,94.0,0.0,0.0,749.56,0.0,Partly Cloudy
11.0,10.0,94.0,0.0,0.0,749.56,0.0,Partly Cloudy
11.0,11.0,100.0,6.0,0.0,750.05,0.0,Mostly Cloudy
14.0,12.0,88.0,6.0,0.0,750.05,0.0,Partly Cloudy
16.0,11.0,72.0,6.0,0.0,750.3,0.0,Partly Cloudy
18.0,11.0,64.0,0.0,0.0,750.05,0.0,Partly Cloudy
19.0,12.0,64.0,11.0,0.0,749.81,0.0,Partly Cloudy
21.0,12.0,56.0,7.0,0.0,749.56,0.0,Fair
22.0,10.0,46.0,7.0,0.0,749.07,0.0,Partly Cloudy
24.0,10.0,41.0,0.0,0.0,748.57,0.0,Mostly Cloudy
24.0,5.0,29.0,15.0,0.0,747.83,0.0,Mostly Cloudy
25.0,6.0,29.0,13.0,0.0,747.34,0.0,Mostly Cloudy
22.0,12.0,53.0,17.0,0.0,746.84,0.0,Mostly Cloudy
21.0,13.0,60.0,26.0,0.0,747.09,0.0,Mostly Cloudy
19.0,13.0,68.0,19.0,0.0,747.58,0.0,Mostly Cloudy
16.0,12.0,77.0,13.0,0.0,749.31,0.0,Mostly Cloudy
17.0,7.0,52.0,11.0,0.0,750.55,0.0,Mostly Cloudy
16.0,9.0,63.0,9.0,0.0,750.3,0.0,Mostly Cloudy
16.0,9.0,63.0,13.0,0.0,750.55,0.0,Mostly Cloudy
15.0,10.0,72.0,9.0,0.0,750.3,0.0,Mostly Cloudy
14.0,10.0,77.0,9.0,0.0,749.81,0.0,Mostly Cloudy
14.0,11.0,82.0,6.0,0.0,749.81,0.0,Mostly Cloudy
13.0,12.0,94.0,0.0,0.0,749.56,0.0,Mostly Cloudy
12.0,12.0,100.0,0.0,0.0,749.56,0.0,Partly Cloudy
12.0,12.0,100.0,0.0,0.0,750.05,0.0,Mostly Cloudy
14.0,12.0,88.0,0.0,0.0,750.05,0.0,Mostly Cloudy
15.0,12.0,82.0,9.0,0.0,750.3,0.0,Cloudy
15.0,12.0,82.0,7.0,0.0,750.55,0.0,Mostly Cloudy
18.0,10.0,59.0,19.0,0.0,750.55,0.0,Mostly Cloudy
20.0,10.0,52.0,15.0,0.0,750.05,0.0,Partly Cloudy
21.0,11.0,53.0,6.0,0.0,749.56,0.0,Mostly Cloudy
22.0,9.0,43.0,19.0,0.0,749.31,0.0,Mostly Cloudy
22.0,10.0,46.0,24.0,0.0,748.57,0.0,Mostly Cloudy
22.0,10.0,46.0,15.0,0.0,747.58,0.0,Mostly Cloudy
20.0,12.0,60.0,22.0,0.0,747.58,0.0,Mostly Cloudy
18.0,13.0,73.0,19.0,0.0,747.58,0.0,Light Rain
14.0,13.0,94.0,11.0,0.0,749.56,0.0,Light Rain
14.0,14.0,100.0,7.0,0.0,749.56,0.0,Mostly Cloudy
15.0,13.0,88.0,9.0,0.0,750.05,0.0,Light Rain
15.0,12.0,82.0,9.0,0.0,750.79,0.0,Cloudy
15.0,12.0,82.0,6.0,0.0,750.79,0.0,Cloudy
15.0,11.0,77.0,0.0,0.0,750.55,0.0,Mostly Cloudy
15.0,11.0,77.0,0.0,0.0,750.55,0.0,Mostly Cloudy
14.0,13.0,94.0,6.0,0.0,750.05,0.0,Mostly Cloudy
14.0,14.0,100.0,9.0,0.0,749.81,0.0,Mostly Cloudy
14.0,14.0,100.0,0.0,0.0,749.31,0.0,Mostly Cloudy
13.0,13.0,100.0,7.0,0.0,749.07,0.0,Mostly Cloudy
13.0,13.0,100.0,9.0,0.0,749.31,0.0,Cloudy
13.0,13.0,100.0,7.0,0.0,750.05,0.0,Cloudy
14.0,14.0,100.0,9.0,0.0,750.3,0.0,Mostly Cloudy
17.0,11.0,68.0,7.0,0.0,750.3,0.0,Mostly Cloudy
17.0,11.0,68.0,11.0,0.0,750.55,0.0,Mostly Cloudy
18.0,11.0,64.0,15.0,0.0,750.3,0.0,Cloudy
17.0,12.0,72.0,17.0,0.0,750.3,0.0,Cloudy
18.0,11.0,64.0,9.0,0.0,749.81,0.0,Cloudy
18.0,11.0,64.0,7.0,0.0,749.31,0.0,Cloudy
19.0,10.0,56.0,7.0,0.0,748.82,0.0,Cloudy
19.0,12.0,64.0,17.0,0.0,748.32,0.0,Cloudy
19.0,11.0,60.0,11.0,0.0,748.32,0.0,Cloudy
19.0,13.0,68.0,13.0,0.0,748.08,0.0,Cloudy
16.0,12.0,77.0,20.0,0.0,748.32,0.0,Cloudy
15.0,14.0,94.0,15.0,0.0,749.07,0.0,Cloudy
15.0,15.0,100.0,13.0,0.0,749.56,0.0,Cloudy
15.0,15.0,100.0,13.0,0.0,749.56,0.0,Light Rain
14.0,14.0,100.0,15.0,0.0,749.81,0.0,Rain
13.0,13.0,100.0,11.0,0.0,750.05,0.0,Rain
13.0,13.0,100.0,11.0,0.0,750.55,0.0,Light Rain
14.0,13.0,94.0,15.0,0.0,751.04,0.0,Light Rain
13.0,13.0,100.0,17.0,0.0,751.04,0.0,Light Rain
13.0,13.0,100.0,15.0,0.0,750.79,0.0,Light Rain
13.0,13.0,100.0,13.0,0.0,750.05,0.0,Light Rain
13.0,12.0,94.0,9.0,0.0,749.56,0.0,Cloudy
12.0,12.0,100.0,11.0,0.0,749.56,0.0,Mostly Cloudy
12.0,11.0,94.0,6.0,0.0,749.81,0.0,Mostly Cloudy
12.0,12.0,100.0,7.0,0.0,750.05,0.0,Mostly Cloudy
11.0,11.0,100.0,0.0,0.0,750.55,0.0,Mostly Cloudy
13.0,12.0,94.0,7.0,0.0,750.79,0.0,Mostly Cloudy
14.0,12.0,88.0,17.0,0.0,751.29,0.0,Light Rain
14.0,13.0,94.0,15.0,0.0,751.29,0.0,Light Rain
16.0,13.0,82.0,15.0,0.0,751.29,0.0,Mostly Cloudy
15.0,12.0,82.0,11.0,0.0,751.29,0.0,Cloudy
18.0,12.0,68.0,24.0,0.0,751.04,0.0,Cloudy
18.0,12.0,68.0,31.0,0.0,750.79,0.0,Cloudy
18.0,12.0,68.0,17.0,0.0,750.3,0.0,Mostly Cloudy
19.0,11.0,60.0,30.0,0.0,749.81,0.0,Mostly Cloudy
20.0,11.0,56.0,20.0,0.0,749.56,0.0,Mostly Cloudy
19.0,10.0,56.0,26.0,0.0,749.31,0.0,Mostly Cloudy
19.0,11.0,60.0,19.0,0.0,749.31,0.0,Mostly Cloudy
17.0,12.0,72.0,7.0,0.0,749.56,0.0,Mostly Cloudy
17.0,11.0,68.0,17.0,0.0,750.3,0.0,Mostly Cloudy
16.0,11.0,72.0,11.0,0.0,751.04,0.0,Mostly Cloudy
15.0,14.0,94.0,7.0,0.0,751.54,0.0,Mostly Cloudy
14.0,13.0,94.0,0.0,0.0,751.78,0.0,Mostly Cloudy
14.0,14.0,100.0,0.0,0.0,751.78,0.0,Mostly Cloudy
13.0,13.0,100.0,0.0,0.0,751.29,0.0,Mostly Cloudy
13.0,12.0,94.0,19.0,0.0,751.29,0.0,Light Rain
12.0,12.0,100.0,22.0,0.0,751.54,0.0,Light Rain
12.0,12.0,100.0,19.0,0.0,751.04,0.0,Light Rain
12.0,12.0,100.0,11.0,0.0,751.04,0.0,Mostly Cloudy
12.0,11.0,94.0,0.0,0.0,750.55,0.0,Mostly Cloudy
12.0,11.0,94.0,9.0,0.0,750.79,0.0,Mostly Cloudy
12.0,11.0,94.0,6.0,0.0,751.54,0.0,Cloudy
13.0,10.0,82.0,15.0,0.0,752.03,0.0,Mostly Cloudy
14.0,10.0,77.0,20.0,0.0,752.52,0.0,Mostly Cloudy
17.0,11.0,68.0,13.0,0.0,752.52,0.0,Partly Cloudy
18.0,10.0,59.0,9.0,0.0,752.52,0.0,Partly Cloudy
19.0,9.0,52.0,6.0,0.0,751.78,0.0,Partly Cloudy
20.0,10.0,52.0,20.0,0.0,751.54,0.0,Partly Cloudy
19.0,10.0,56.0,17.0,0.0,751.04,0.0,Mostly Cloudy
21.0,11.0,53.0,30.0,0.0,750.55,0.0,Mostly Cloudy
20.0,10.0,52.0,35.0,0.0,750.3,0.0,Light Rain / Windy
18.0,11.0,64.0,30.0,0.0,750.05,0.0,Cloudy
18.0,9.0,56.0,19.0,0.0,749.81,0.0,Mostly Cloudy
18.0,9.0,56.0,26.0,0.0,750.05,0.0,Cloudy
15.0,13.0,88.0,7.0,0.0,751.29,0.0,Light Rain
16.0,12.0,77.0,22.0,0.0,751.54,0.0,Cloudy
14.0,13.0,94.0,7.0,0.0,752.03,0.0,Mostly Cloudy
13.0,11.0,88.0,11.0,0.0,752.52,0.0,Mostly Cloudy
14.0,10.0,77.0,15.0,0.0,753.02,0.0,Mostly Cloudy
14.0,9.0,72.0,13.0,0.0,753.51,0.0,Fair
13.0,9.0,77.0,15.0,0.0,753.51,0.0,Fair
10.0,10.0,100.0,9.0,0.0,753.02,0.0,Fair
9.0,9.0,100.0,0.0,0.0,752.77,0.0,Fair
8.0,8.0,100.0,7.0,0.0,753.02,0.0,Fair
8.0,8.0,100.0,0.0,0.0,753.27,0.0,Fair
